businesses__id,businesses__name,businesses__image_url,businesses__is_closed,businesses__url,businesses__review_count,businesses__categories__alias,businesses__categories__title,businesses__rating,businesses__coordinates__latitude,businesses__coordinates__longitude,businesses__transactions__001,businesses__transactions__002,businesses__transactions__003,businesses__price,businesses__location__address1,businesses__location__address2,businesses__location__address3,businesses__location__city,businesses__location__zip_code,businesses__location__country,businesses__location__state,businesses__location__display_address__001,businesses__location__display_address__002,businesses__location__display_address__003,businesses__phone,businesses__display_phone,businesses__distance,total,region__center__longitude,region__center__latitude
pisillo-italian-panini-new-york,Pisillo Italian Panini,https://s3-media1.fl.yelpcdn.com/bphoto/UoXfEVuKgp70xc7s3AxRAA/o.jpg,FALSE,https://www.yelp.com/biz/pisillo-italian-panini-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,444,italian,Italian,4.5,40.7104975,-74.0076675,delivery,pickup,,$$,97 Nassau St,,,New York,10038,US,NY,97 Nassau St,"New York, NY 10038",,12122273104,(212) 227-3104,1258.362154,,,
quality-italian-new-york,Quality Italian,https://s3-media1.fl.yelpcdn.com/bphoto/Iy8HpWe0xSQiI650m2oA4Q/o.jpg,FALSE,https://www.yelp.com/biz/quality-italian-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,770,italian,Italian,4,40.76440445,-73.97678051,restaurant_reservation,,,$$$,57 W 57th St,,,New York,10019,US,NY,57 W 57th St,"New York, NY 10019",,12123901111,(212) 390-1111,6720.000209,,,
rossinis-new-york,Rossini's,https://s3-media4.fl.yelpcdn.com/bphoto/84UOM1PKT5_ExDTG54isPw/o.jpg,FALSE,https://www.yelp.com/biz/rossinis-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,136,italian,Italian,4,40.74921,-73.97883,,,,$$$,108 E 38th St,,,New York,10016,US,NY,108 E 38th St,"New York, NY 10016",,12126830135,(212) 683-0135,5027.912996,,,
sergimmo-salumeria-new-york,Sergimmo Salumeria,https://s3-media3.fl.yelpcdn.com/bphoto/wgbVEA1CcmAydRK9pvy1lw/o.jpg,FALSE,https://www.yelp.com/biz/sergimmo-salumeria-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,578,italian,Italian,4,40.754296,-73.995498,delivery,pickup,,$$,456 9th Ave,,,New York,10018,US,NY,456 9th Ave,"New York, NY 10018",,12129674212,(212) 967-4212,5432.94097,,,
sottocasa-pizzeria-boerum-hill-brooklyn,Sottocasa Pizzeria- Boerum Hill,https://s3-media1.fl.yelpcdn.com/bphoto/AiKz4ZKr9d5T9nuV8Gg7VQ/o.jpg,FALSE,https://www.yelp.com/biz/sottocasa-pizzeria-boerum-hill-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,512,italian,Italian,4.5,40.68838,-73.98895,delivery,,,$$,298 Atlantic Ave,null,,Brooklyn,11201,US,NY,298 Atlantic Ave,"Brooklyn, NY 11201",,17188528758,(718) 852-8758,1953.16591,,,
villa-berulia-new-york,Villa Berulia,https://s3-media1.fl.yelpcdn.com/bphoto/ISrDFmDIgmLaklUOVYs0CA/o.jpg,FALSE,https://www.yelp.com/biz/villa-berulia-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,125,italian,Italian,4,40.7467827,-73.9806507,delivery,pickup,restaurant_reservation,$$$,107 E 34th St,,,New York,10016,US,NY,107 E 34th St,"New York, NY 10016",,12126891970,(212) 689-1970,4738.134985,,,
aanchal-indian-restaurant-and-bar-long-island-city-4,Aanchal Indian Restaurant & Bar,https://s3-media2.fl.yelpcdn.com/bphoto/PxF7TLNtT2dnW6lmNvev2w/o.jpg,FALSE,https://www.yelp.com/biz/aanchal-indian-restaurant-and-bar-long-island-city-4?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,108,indpak,Indian,3.5,40.74659,-73.94573,delivery,pickup,,$$,45-12 23rd St,,,Long Island City,11101,US,NY,45-12 23rd St,"Long Island City, NY 11101",,17183499060,(718) 349-9060,6149.150103,,,
agra-grill-bronx,Agra Grill,https://s3-media2.fl.yelpcdn.com/bphoto/DCW-ldowiC76_wxx6FChhA/o.jpg,FALSE,https://www.yelp.com/biz/agra-grill-bronx?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,58,indpak,Indian,4,40.88465,-73.86244,delivery,pickup,,$$,3835 White Plains Rd,,,Bronx,10467,US,NY,3835 White Plains Rd,"Bronx, NY 10467",,13473465228,(347) 346-5228,22808.71788,,,
al-naimat-restaurant-and-sweets-jackson-heights,Al Naimat Restaurant & Sweets,https://s3-media2.fl.yelpcdn.com/bphoto/FHmPn_7l8A8saUQROHswEQ/o.jpg,FALSE,https://www.yelp.com/biz/al-naimat-restaurant-and-sweets-jackson-heights?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,103,indpak,Indian,4,40.74882,-73.891538,,,,$,3703 74th St,,,Jackson Heights,11372,US,NY,3703 74th St,"Jackson Heights, NY 11372",,17184761100,(718) 476-1100,9902.939365,,,
anarkali-indian-cuisine-brooklyn,Anarkali Indian Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/p8dqxVO9huUK7UFd3rjZWw/o.jpg,FALSE,https://www.yelp.com/biz/anarkali-indian-cuisine-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,88,indpak,Indian,3.5,40.647476,-73.9686,delivery,pickup,,$$,1125 Church Ave,,,Brooklyn,11218,US,NY,1125 Church Ave,"Brooklyn, NY 11218",,17182822200,(718) 282-2200,6800.255542,,,
basera-indian-bistro-new-york-2,Basera Indian Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/8QnUNscsBxfzJ33Woc-eaA/o.jpg,FALSE,https://www.yelp.com/biz/basera-indian-bistro-new-york-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,389,indpak,Indian,3.5,40.76384,-73.9891,delivery,pickup,restaurant_reservation,$$,745 9th Ave,,,New York,10019,US,NY,745 9th Ave,"New York, NY 10019",,12127579787,(212) 757-9787,6509.470924,,,
bhatti-indian-grill-new-york,Bhatti Indian Grill,https://s3-media1.fl.yelpcdn.com/bphoto/3S8VdngSGwxQMem3yol3RA/o.jpg,FALSE,https://www.yelp.com/biz/bhatti-indian-grill-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,579,indpak,Indian,3.5,40.74221,-73.98308,delivery,pickup,,$$,100 Lexington Ave,,,New York,10016,US,NY,100 Lexington Ave,"New York, NY 10016",,12126834228,(212) 683-4228,4197.917203,,,
bombay-heights-brooklyn-2,Bombay Heights,https://s3-media4.fl.yelpcdn.com/bphoto/mu78Cq2hPJNtekUXNSm_Dw/o.jpg,FALSE,https://www.yelp.com/biz/bombay-heights-brooklyn-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,32,indpak,Indian,3.5,40.688221,-73.955137,delivery,pickup,,$$,1070 Bedford Ave,,null,Brooklyn,11216,US,NY,1070 Bedford Ave,"Brooklyn, NY 11216",,17182307790,(718) 230-7790,3816.721893,1100,-73.99429321,40.70544486
bombay-sandwich-co-new-york-29,Bombay Sandwich Co.,https://s3-media3.fl.yelpcdn.com/bphoto/h6dQfazgf0eIWMIQ4cH_dw/o.jpg,FALSE,https://www.yelp.com/biz/bombay-sandwich-co-new-york-29?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,327,indpak,Indian,4,40.74507155,-73.99035962,delivery,pickup,,$$,48 W 27th St,,,New York,10001,US,NY,48 W 27th St,"New York, NY 10001",,16467819756,(646) 781-9756,4418.732489,,,
brick-lane-curry-house-new-york,Brick Lane Curry House,https://s3-media2.fl.yelpcdn.com/bphoto/gtSEyLmdLXC0O3NDCnTIBA/o.jpg,FALSE,https://www.yelp.com/biz/brick-lane-curry-house-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,932,indpak,Indian,3.5,40.72738,-73.98897,delivery,pickup,restaurant_reservation,$$,99 2nd Ave,,,New York,10003,US,NY,99 2nd Ave,"New York, NY 10003",,12129792900,(212) 979-2900,2479.54092,,,
chaiwali-harlem-manhattan,Chaiwali Harlem,https://s3-media4.fl.yelpcdn.com/bphoto/YtoM7Qyjvj5CNK-UA3teEA/o.jpg,FALSE,https://www.yelp.com/biz/chaiwali-harlem-manhattan?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,184,indpak,Indian,3.5,40.80678,-73.94588,delivery,pickup,restaurant_reservation,$$,274 Lenox Ave,,,Manhattan,10027,US,NY,274 Lenox Ave,"Manhattan, NY 10027",,16466885414,(646) 688-5414,11981.68317,,,
chandni-restaurant-new-york-3,Chandni Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/SEuNgFTvQMey-W5PG5c0MQ/o.jpg,FALSE,https://www.yelp.com/biz/chandni-restaurant-new-york-3?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,122,indpak,Indian,3.5,40.74596024,-73.98782349,delivery,pickup,,$,13 W 29th St,,,New York,10001,US,NY,13 W 29th St,"New York, NY 10001",,12126864456,(212) 686-4456,4536.132567,,,
chawlas-south-ozone-park,Chawla's,https://s3-media3.fl.yelpcdn.com/bphoto/er7C3UqOphrJZZLLhnj02w/o.jpg,FALSE,https://www.yelp.com/biz/chawlas-south-ozone-park?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,54,indpak,Indian,4,40.67507,-73.8066,delivery,pickup,,$,131-19 Rockaway Blvd,,,South Ozone Park,11420,US,NY,131-19 Rockaway Blvd,"South Ozone Park, NY 11420",,17188801766,(718) 880-1766,16180.40484,,,
chote-nawab-new-york,Chote Nawab,https://s3-media1.fl.yelpcdn.com/bphoto/5P334o9gi9GKAB6GYE1c7Q/o.jpg,FALSE,https://www.yelp.com/biz/chote-nawab-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,462,indpak,Indian,3.5,40.74246,-73.98232,delivery,pickup,,$$,115 Lexington Ave,,,New York,10016,US,NY,115 Lexington Ave,"New York, NY 10016",,12126794603,(212) 679-4603,4237.135044,,,
delhi-heights-jackson-heights-2,Delhi Heights,https://s3-media2.fl.yelpcdn.com/bphoto/ucmRCGJm4QP5JQjEQAN6_w/o.jpg,FALSE,https://www.yelp.com/biz/delhi-heights-jackson-heights-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,289,indpak,Indian,3.5,40.7471,-73.89176,delivery,pickup,,$$,37-66 74th St,null,,Jackson Heights,11372,US,NY,37-66 74th St,"Jackson Heights, NY 11372",,17185071111,(718) 507-1111,9803.115845,,,
desi-galli-new-york-2,Desi Galli,https://s3-media1.fl.yelpcdn.com/bphoto/IpiN-9DrNaoXENNG2KhqEA/o.jpg,FALSE,https://www.yelp.com/biz/desi-galli-new-york-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,258,indpak,Indian,3.5,40.742069,-73.982528,delivery,pickup,,$,101 Lexington Ave,null,,New York,10016,US,NY,101 Lexington Ave,"New York, NY 10016",,12126832292,(212) 683-2292,4191.337396,,,
desi-galli-new-york-3,Desi Galli,https://s3-media3.fl.yelpcdn.com/bphoto/bmTWEoAeigdkDhgD0VIGUg/o.jpg,FALSE,https://www.yelp.com/biz/desi-galli-new-york-3?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,53,indpak,Indian,3.5,40.72739,-73.979782,delivery,pickup,,$$,172 Avenue B,,Corner 11th,New York,10009,US,NY,172 Avenue B,Corner 11th,"New York, NY 10009",12124753374,(212) 475-3374,2728.938513,,,
dilli-junction-hoboken-3,Dilli Junction,https://s3-media3.fl.yelpcdn.com/bphoto/emheKHzCXRdGM3kPBozmZQ/o.jpg,FALSE,https://www.yelp.com/biz/dilli-junction-hoboken-3?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,102,indpak,Indian,4,40.7427599,-74.0296,delivery,pickup,,$,514 Washington St,null,,Hoboken,7030,US,NJ,514 Washington St,"Hoboken, NJ 07030",,12019841004,(201) 984-1004,5102.068543,,,
dosa-garden-staten-island,Dosa Garden,https://s3-media1.fl.yelpcdn.com/bphoto/XCYfEYkg4vK6pi1NVJEoOA/o.jpg,FALSE,https://www.yelp.com/biz/dosa-garden-staten-island?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,97,indpak,Indian,4,40.63432693,-74.08577728,delivery,pickup,,$$,323 Victory Blvd,,,Staten Island,10301,US,NY,323 Victory Blvd,"Staten Island, NY 10301",,17184200919,(718) 420-0919,11050.76011,,,
eggmania-jersey-city,Eggmania,https://s3-media1.fl.yelpcdn.com/bphoto/BufDmaAx-hojmiWY6oDhAA/o.jpg,FALSE,https://www.yelp.com/biz/eggmania-jersey-city?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,282,indpak,Indian,4.5,40.7361383,-74.0646962,,,,$$,14 Liberty Ave,,,Jersey City,7306,US,NJ,14 Liberty Ave,"Jersey City, NJ 07306",,12016304620,(201) 630-4620,6844.751787,,,
haat-bazaar-jackson-heights,Haat Bazaar,https://s3-media4.fl.yelpcdn.com/bphoto/Elb3hoNp_BYituAXBL-jWw/o.jpg,FALSE,https://www.yelp.com/biz/haat-bazaar-jackson-heights?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,81,bangladeshi,Indian,4,40.748491,-73.892382,,,,$,3711 73rd St,Ste 73,,Jackson Heights,11372,US,NY,3711 73rd St,Ste 73,"Jackson Heights, NY 11372",19176530946,(917) 653-0946,9825.416594,,,
india-cafe-ozone-park,India Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/JIhT53Luh7jw2dpDmUNYiQ/o.jpg,FALSE,https://www.yelp.com/biz/india-cafe-ozone-park?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,49,indpak,Indian,4,40.68235,-73.82226,pickup,delivery,,$$,94-08 Lefferts Blvd,,,Ozone Park,11419,US,NY,94-08 Lefferts Blvd,"Ozone Park, NY 11419",,17188462842,(718) 846-2842,14076.7687,,,
indian-house-biryani-new-york,Indian House Biryani,https://s3-media3.fl.yelpcdn.com/bphoto/1Cm1o5qpsB2TEx7HSzorIQ/o.jpg,FALSE,https://www.yelp.com/biz/indian-house-biryani-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,1,indpak,Indian,5,40.7154192,-74.01121661,,,,,274 Greenwich St,,null,New York,10007,US,NY,274 Greenwich St,"New York, NY 10007",,,,1811.246436,,,
indian-taj-jackson-heights,Indian Taj,https://s3-media3.fl.yelpcdn.com/bphoto/TWT8bQb3KFSwxhetcp0MHw/o.jpg,FALSE,https://www.yelp.com/biz/indian-taj-jackson-heights?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,233,indpak,Indian,3.5,40.74826414,-73.8916436,delivery,pickup,,$$,37-25 74th St,,,Jackson Heights,11372,US,NY,37-25 74th St,"Jackson Heights, NY 11372",,17186514187,(718) 651-4187,9877.178276,,,
indian-xpress-2-staten-island,Indian Xpress 2,https://s3-media4.fl.yelpcdn.com/bphoto/FmjiM0PPBba0qe-fZDCLtg/o.jpg,FALSE,https://www.yelp.com/biz/indian-xpress-2-staten-island?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,14,indpak,Indian,4,40.59834,-74.08302,delivery,pickup,,,1201 Hylan Blvd,,null,Staten Island,10305,US,NY,1201 Hylan Blvd,"Staten Island, NY 10305",,17184426673,(718) 442-6673,14061.16259,,,
indikitch-new-york-5,Indikitch,https://s3-media4.fl.yelpcdn.com/bphoto/KyUdlmI2ceGH32Q9Uw6xTg/o.jpg,FALSE,https://www.yelp.com/biz/indikitch-new-york-5?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,70,indpak,Indian,4,40.757638,-73.981701,,,,$$,1190 6th Ave,,Rockefeller Center,New York,10036,US,NY,1190 6th Ave,Rockefeller Center,"New York, NY 10036",16464819905,(646) 481-9905,5900.830497,,,
indikitch-new-york-6,Indikitch,https://s3-media2.fl.yelpcdn.com/bphoto/-n2EanauF58XcpuZO0eSoA/o.jpg,FALSE,https://www.yelp.com/biz/indikitch-new-york-6?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,19,indpak,Indian,3.5,40.75216,-73.98724,,,,$$,109 W 37th St,null,,New York,10018,US,NY,109 W 37th St,"New York, NY 10018",,16464909950,(646) 490-9950,5227.861792,,,
lahore-deli-new-york,Lahore Deli,https://s3-media4.fl.yelpcdn.com/bphoto/aPRGUvmBvlvtQKr1ioOhjw/o.jpg,FALSE,https://www.yelp.com/biz/lahore-deli-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,153,delis,Indian,4,40.72478,-73.99632,delivery,pickup,,$,132 Crosby St,,,New York,10012,US,NY,132 Crosby St,"New York, NY 10012",,12129651777,(212) 965-1777,2155.86182,,,
lahori-chilli-brooklyn-2,Lahori Chilli,https://s3-media3.fl.yelpcdn.com/bphoto/bdD-Wfh5eoNVVMbrKQuHWA/o.jpg,FALSE,https://www.yelp.com/biz/lahori-chilli-brooklyn-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,39,pakistani,Indian,4,40.63257233,-73.96699325,delivery,pickup,,$,1026 Coney Island Ave,,,Brooklyn,11230,US,NY,1026 Coney Island Ave,"Brooklyn, NY 11230",,17188591400,(718) 859-1400,8423.821124,,,
maharaja-palace-new-york-2,Maharaja Palace,https://s3-media4.fl.yelpcdn.com/bphoto/SSJ3IdFsvafK4E9iD4Y1PQ/o.jpg,FALSE,https://www.yelp.com/biz/maharaja-palace-new-york-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,143,indpak,Indian,3.5,40.80330657,-73.95628462,delivery,pickup,restaurant_reservation,$$,2113 Frederick Douglass Blvd,,,New York,10026,US,NY,2113 Frederick Douglass Blvd,"New York, NY 10026",,12122228934,(212) 222-8934,11342.90411,,,
masala-club-new-york,Masala Club,https://s3-media2.fl.yelpcdn.com/bphoto/mykN7eNAFpwMsuiWHZY4oQ/o.jpg,FALSE,https://www.yelp.com/biz/masala-club-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,36,indpak,Indian,3.5,40.8023335,-73.9662829,delivery,pickup,,$$,254 W 108th St,null,,New York,10025,US,NY,254 W 108th St,"New York, NY 10025",,12127497800,(212) 749-7800,11046.70989,,,
mashallah-sweets-and-restaurant-brooklyn,Mashallah Sweets & Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/MKnltJ0pTuSSDRrahGRjTw/o.jpg,FALSE,https://www.yelp.com/biz/mashallah-sweets-and-restaurant-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,81,pakistani,Indian,3.5,40.641254,-73.969039,delivery,pickup,,$,663 Coney Island Ave,null,,Brooklyn,11218,US,NY,663 Coney Island Ave,"Brooklyn, NY 11218",,17182870090,(718) 287-0090,7449.588703,,,
merit-kabab-palace-jackson-heights,Merit Kabab Palace,https://s3-media1.fl.yelpcdn.com/bphoto/s3-1cF_F9_xC0r4wNhyvPg/o.jpg,FALSE,https://www.yelp.com/biz/merit-kabab-palace-jackson-heights?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,79,indpak,Indian,4,40.74711,-73.8912299,,,,$,37-67 74th St,,,Jackson Heights,11372,US,NY,37-67 74th St,"Jackson Heights, NY 11372",,17183965827,(718) 396-5827,9843.843505,,,
minar-indian-restaurant-new-york-2,Minar Indian Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/TfpTosBJJdxRC3Tg_pS1FQ/o.jpg,FALSE,https://www.yelp.com/biz/minar-indian-restaurant-new-york-2?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,289,indpak,Indian,3.5,40.757882,-73.984024,delivery,pickup,,$,138 W 46th St,null,,New York,10036,US,NY,138 W 46th St,"New York, NY 10036",,12123984600,(212) 398-4600,5894.592338,,,
mumbai-place-brooklyn,Mumbai Place,https://s3-media1.fl.yelpcdn.com/bphoto/lrWXoOt_Y75Xh-dZHujXvg/o.jpg,FALSE,https://www.yelp.com/biz/mumbai-place-brooklyn?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,21,indpak,Indian,4,40.677229,-73.968651,delivery,pickup,,$$,655 Vanderbilt Ave,,null,Brooklyn,11238,US,NY,655 Vanderbilt Ave,"Brooklyn, NY 11238",,17183987776,(718) 398-7776,3816.304445,,,
mysttik-masaala-new-york-15,Mysttik Masaala,https://s3-media3.fl.yelpcdn.com/bphoto/H-aMsYrifERt_mplE-xR6g/o.jpg,FALSE,https://www.yelp.com/biz/mysttik-masaala-new-york-15?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,80,indpak,Indian,4.5,40.75576,-73.97547,,,,,270 Park Ave,,null,New York,10172,US,NY,270 Park Ave,"New York, NY 10172",,19173063128,(917) 306-3128,5825.670784,,,
namaste-edgewater,Namaste,https://s3-media4.fl.yelpcdn.com/bphoto/zR4k7oJQLxXQLEUPVv_GfA/o.jpg,FALSE,https://www.yelp.com/biz/namaste-edgewater?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,192,himalayan,Indian,4.5,40.83162,-73.9726699,delivery,pickup,,$$,1086 River Rd,null,,Edgewater,7020,US,NJ,1086 River Rd,"Edgewater, NJ 07020",,12012248777,(201) 224-8777,14155.57827,,,
ny-dosas-new-york,NY Dosas,https://s3-media1.fl.yelpcdn.com/bphoto/lCXyVKX-uqyPezcqjB4vVw/o.jpg,FALSE,https://www.yelp.com/biz/ny-dosas-new-york?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,354,indpak,Indian,4.5,40.73083861,-73.9986378,,,,$,50 Washington Sq S,,,New York,10014,US,NY,50 Washington Sq S,"New York, NY 10014",,19177102092,(917) 710-2092,2847.293312,,,
paradise-restaurant-brooklyn-3,Paradise Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/a1Vz9JXh7Oj5JRsjdmA-uA/o.jpg,FALSE,https://www.yelp.com/biz/paradise-restaurant-brooklyn-3?adjust_creative=pY8zJUWQtPjP9LVSrcR4eg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=pY8zJUWQtPjP9LVSrcR4eg,14,indpak,Indian,3.5,40.63839999,-73.99804495,pickup,delivery,,$$,4904 Fort Hamilton Pkwy,,null,Brooklyn,11219,US,NY,4904 Fort Hamilton Pkwy,"Brooklyn, NY 11219",,17189757796,(718) 975-7796,7461.752944,,,
